10000 24263
H16 4185.6 4009.83
I16 4440.76 85.5571
J16 4737.51 3081.04
K16 764.029 1444.05
L16 4574.85 3075.03
M16 4739.65 1655.07
N16 1918.38 2159.41
O16 37.1019 2732.26
P16 1945.56 4440.89
Q16 3534.43 2880.09
R16 513.277 4791.66
S16 414.431 2655.19
T16 1168.95 4536.64
U16 4891.91 4743.87
V16 4425.26 3919.02
W16 3901.27 3139.71
X16 3790.35 2249.82
Y16 101.777 555.744
Z16 3606.05 1624.67
A17 1243.92 2515.47
B17 3411.6 1754.68
C17 435.089 4931.36
D17 2481.48 4936.4
E17 1995.48 3086.77
F17 3299.19 4837.91
G17 2551.12 3403.67
H17 43.9017 3534.01
I17 140.254 484.703
J17 3065.56 4633.96
K17 857.966 888.064
L17 738.854 4230.42
M17 569.862 1420.55
N17 4762.83 1950.74
O17 4119.02 1696.06
P17 2163.09 1603.33
Q17 3573.28 1597.43
R17 4304.61 4981.27
S17 3945.34 4747.89
T17 620.921 998.537
U17 4247.39 4036.15
V17 1604.49 4103.06
W17 3358.26 3120.34
X17 2647.32 1798.05
Y17 4048.57 4327.68
Z17 2605.81 3325.82
A18 2117.73 264.768
B18 4670.55 4336.73
C18 1427.01 181.912
D18 1338.3 4435.47
E18 1913.58 478.376
F18 226.236 4312.63
G18 427.842 4696.13
H18 1274.01 4341.94
I18 985.16 2463.29
J18 2092.88 2811.22
K18 2732.82 3539.45
L18 4904.48 383.835
M18 461.563 3449.28
N18 1131.79 2848.91
O18 4345.61 679.194
P18 228.414 4933.04
Q18 4203.17 2737.29
R18 3118.04 3742.74
S18 1439.26 1599.34
T18 1150.38 4970.96
U18 4128.82 2023.3
V18 75.8669 229.873
W18 4213.32 3492.82
X18 3787.63 668.735
Y18 754.576 3038.66
Z18 3988.11 3414.62
A19 3308.07 2067.52
B19 3079.17 4750.77
C19 1869.48 15.9829
D19 3212.07 1417.39
E19 490.436 3815.45
F19 4218.47 2399.28
G19 3652.43 1514.61
H19 2650.31 3304.12
I19 2708.28 20.8003
J19 1086.92 4442.86
K19 399.135 2.66859
L19 4815.72 3472.72
M19 1628 2622.05
N19 3799.44 910.28
O19 2706.94 2983.59
P19 1482.17 3579.03
Q19 340.967 1327.77
R19 4619.69 4777.63
S19 1456.95 2593.06
T19 937.467 238.799
U19 3085.58 2085.8
V19 2589.29 1759.48
W19 3865.35 372.692
X19 1419.13 2841.97
Y19 3423.79 2548.48
Z19 3023.93 413.071
A20 3308.07 4670.49
B20 4160.28 3156.6
C20 3256.42 3300.41
D20 3246.67 3497.89
E20 1107.31 1037.24
F20 390.415 3157.3
G20 4705.63 1584.34
H20 1060.57 4497.63
I20 402.385 4479.4
J20 4563.33 3601.29
K20 2173.58 3898.28
L20 4055.7 4894.6
M20 1928.73 861.665
N20 4650.73 3076.38
O20 3691.67 692.882
P20 531.481 2299.92
Q20 3247.12 4259.5
R20 191.496 4291.36
S20 2329.82 2322.38
T20 3660.53 4577.87
U20 2687.78 718.31
V20 4957.01 4745.52
W20 3650.58 4896.18
X20 2678.64 2736.25
Y20 2710.49 4295.55
Z20 3334.42 1198.98
A21 3328.22 3293.2
B21 348.371 2047.96
C21 2791.92 2619.47
D21 2024.67 2351.38
E21 1038.89 3694.74
F21 1724.9 2374.21
G21 481.31 329.475
H21 3643.2 4323.71
I21 2099.18 1417.18
J21 2578.73 585.585
K21 1555.48 4779.87
L21 46.4158 1859.57
M21 3894.8 4608.91
N21 4453.4 3626.42
O21 1865.38 3624.34
P21 2165.02 1398.6
Q21 511.4 1362.9
R21 1193.12 1553.69
S21 4690.22 1053.27
T21 3859.46 3863.4
U21 9.83614 3139.83
V21 58.3253 2275.46
W21 3412.75 2847.16
X21 3479.02 2544.6
Y21 3652.96 3102.79
Z21 2204.51 657.823
A22 3193.84 4712.66
B22 147.532 4294.06
C22 4273.01 1312.46
D22 1402.9 3403.53
E22 4576.19 4803.92
F22 1120.45 3197.74
G22 3567.5 4367.87
H22 786.551 4211.09
I22 598.583 3330.55
J22 4220.93 867.292
K22 4014.09 1990.53
L22 608.126 3208.8
M22 417.859 987.965
N22 3646.41 2643.45
O22 1794.8 511.003
P22 3571.69 4667.39
Q22 1061.94 3024.98
R22 1988.73 3960.49
S22 3267.49 3928.61
T22 2126.77 864.082
U22 3237.96 2251.72
V22 4809.52 3700.18
W22 2069.76 4145.11
X22 281.066 2473.88
Y22 4196.99 892.262
Z22 147.576 2185.76
A23 2431.63 2737.16
B23 434.126 4699.5
C23 4417.55 4379.13
D23 2015.33 409.536
E23 2188.95 649.943
F23 4970.08 1616.58
G23 4022.68 3127.01
H23 3409.09 1086.76
I23 974.39 1932.58
J23 1208.35 296.039
K23 3384.06 965.602
L23 1450.84 1840.32
M23 1847.09 1858.1
N23 151.661 2618.16
O23 2555.71 1509.03
P23 3040.17 2632.12
Q23 4130.42 55.7793
R23 3420.39 3601.08
S23 2116.63 2442.87
T23 855.78 2873.5
U23 3021.71 2144.64
V23 2829.4 2956.06
W23 131.187 3501.73
X23 4644.31 3260.87
Y23 4161.63 4707.83
Z23 4587.7 1813.72
A24 3564.83 895.129
B24 1620.93 3709.22
C24 1931.71 1501.36
D24 4485.13 3778.33
E24 4180.24 1125.9
F24 695.921 2583.05
G24 1581.36 4388.4
H24 3439.81 1441.98
I24 3803.89 2936.39
J24 2081.1 414.275
K24 1644.47 388.56
L24 4308.54 4779.17
M24 4460.66 3566.68
N24 2695.62 4090.91
O24 4952.83 2444.33
P24 2884.89 787.885
Q24 2461.04 4303.69
R24 4326.74 2968.82
S24 71.1961 194.847
T24 627.636 1220.55
U24 4727.79 58.4499
V24 2989.98 498.003
W24 259.58 4670.17
X24 504.164 4131.99
Y24 2680.88 2953.11
Z24 2669.34 3607.27
A25 2260.43 4075.38
B25 2536.15 1547.6
C25 411.717 2126.15
D25 17.0198 3299.47
E25 3355.01 2630.56
F25 96.0169 809.607
G25 364.495 60.6659
H25 2624.1 3089.73
I25 4691.5 3438.04
J25 714.344 4791.91
K25 2244.1 2995.91
L25 3544.25 4857.84
M25 798.873 2783.48
N25 2196.83 3552.13
O25 3264.65 680.753
P25 2469.91 3861.27
Q25 434.042 273.82
R25 4688.01 3187.94
S25 3423.51 497.667
T25 1078.32 88.3824
U25 4586.29 256.595
V25 1897.61 357.676
W25 1905.65 4205.45
X25 271.401 1565.99
Y25 2601.63 4716.77
Z25 3839.64 3791.1
A26 304.981 3410.45
B26 3681.84 2021.67
C26 697.041 1985.25
D26 1758.8 559.645
E26 1078.95 4111.7
F26 405.165 4127.34
G26 2585.96 2654.49
H26 86.0228 4492.39
I26 1966.58 294.699
J26 4614.88 4183.23
K26 2044.68 757.237
L26 3288.94 3020.68
M26 937.358 252.313
N26 1686.86 4794.77
O26 2885.89 4254.07
P26 3555.8 4675.79
Q26 1111.7 1631.69
R26 1718.16 2400.81
S26 3127.51 4472.3
T26 637.832 638.646
U26 465.503 2725.73
V26 3205.15 2465.22
W26 4109.93 1222.36
X26 1330.18 3580.5
Y26 4966.54 3453.73
Z26 4029.55 3675.61
A27 583.675 2400.03
B27 684.352 3950.77
C27 2996.92 1512.29
D27 4842.24 1493.45
E27 4465.68 630.846
F27 2285.46 3976.1
G27 230.021 4911.75
H27 2474.24 2950.38
I27 4547.38 3305.42
J27 115.315 1703.08
K27 665.016 1691.68
L27 2180.31 2546.52
M27 4227.61 332.649
N27 2920.63 1860.03
O27 957.812 4444.72
P27 889.894 2436.38
Q27 4455.05 4742.32
R27 4597.22 4956.98
S27 1484.53 4417.28
T27 1953.87 76.9439
U27 977.718 1694.27
V27 4620.46 1270.45
W27 225.923 75.5243
X27 168.588 2302.49
Y27 4651.26 540.41
Z27 825.973 2068.77
A28 3938.95 1103.35
B28 3768.58 4510.32
C28 1789.52 2902.27
D28 4351.51 2123.4
E28 902.057 4368.04
F28 4383.04 1780.38
G28 4257.14 4408.29
H28 2272.28 3235.66
I28 934.472 1095.95
J28 1867.33 4053.7
K28 4659.94 1652.98
L28 2486.14 3356.95
M28 3349.22 1849.15
N28 1156.14 1213.07
O28 1412.02 4813.31
P28 2912.05 4332.55
Q28 1410.36 1517.02
R28 3396.79 2615.4
S28 813.885 2644.37
T28 917.893 1994.76
U28 3372.32 3527.61
V28 2417.48 1040.47
W28 1534.9 2565.24
X28 4952.61 1466.62
Y28 3557.12 4561.91
Z28 1646.6 3417.24
A29 549.207 1833.05
B29 3289.15 1343.69
C29 1787.8 4208.57
D29 3200.01 54.9274
E29 978.429 4718.9
F29 3013.73 4929.86
G29 4668.51 2716.13
H29 1962.32 1186.61
I29 2381.35 1848.55
J29 319.717 1544.48
K29 1753.3 4321.22
L29 3880.3 3935.96
M29 1737.27 4328.22
N29 4267.04 547.697
O29 3460.33 70.1163
P29 1866.55 2823.93
Q29 3342.34 3742.96
R29 3345.89 1501.79
S29 451.548 209.978
T29 1813.8 4444.27
U29 372.728 1352.07
V29 240.534 1597.55
W29 4076.33 2892.41
X29 771.201 3074.96
Y29 3751.91 1275.4
Z29 4749.01 177.024
A30 4401.79 193.484
B30 564.399 1800.11
C30 2462.99 3273.28
D30 1622.45 3090.85
E30 273.867 4070.77
F30 1078.11 1475.67
G30 3151.93 768.026
H30 1190.23 3346.54
I30 2492.52 3855.08
J30 847.201 22.9295
K30 4349.02 3469.85
L30 1031.11 4129.89
M30 4986.09 2595.7
N30 3500.67 2304.34
O30 3263.93 2214.19
P30 3248.27 4732.08
Q30 2120.92 2854.65
R30 2710.66 4661.29
S30 1425.27 2957.72
T30 249.773 2877.43
U30 2841.4 1428.83
V30 739.565 3782.61
W30 2287.9 1977.5
X30 3105.24 3366.73
Y30 964.209 364.352
Z30 681.816 3640
A31 3643.36 3461.78
B31 3075.26 614.273
C31 2969.29 4549.13
D31 1473.15 4518.02
E31 1359.49 1123.33
F31 3224.7 3321.34
G31 2079.42 615.632
H31 2898.4 2863.72
I31 1402.61 2969.95
J31 210.876 2924.09
K31 2921.67 1373.59
L31 654.367 1045.9
M31 4818.89 3656.97
N31 1070.59 3656.09
O31 2823.41 3934.66
P31 4816.8 443.437
Q31 1508.06 1901.9
R31 3692.35 280.145
S31 1663.19 3694.7
T31 2191.4 3232.85
U31 3133.52 3864.4
V31 3114.51 1675.17
W31 846.875 1420.27
X31 1592.63 1509.47
Y31 544.653 1352.89
Z31 4082.84 2654.47
A32 4044.04 2011.35
B32 2740.57 231.807
C32 4995.95 1247.72
D32 1525.22 2017.87
E32 1249.58 2236.53
F32 3570.83 2271.81
G32 4398.46 2930.78
H32 23.2594 1784.88
I32 497.822 1161.28
J32 3387.53 4399.68
K32 1255.4 1731.19
L32 3371.64 4474.04
M32 4395.13 4881.74
N32 2140.1 3304.96
O32 2113.07 2460.92
P32 4375.12 1974.94
Q32 1812.49 2301.51
R32 1823.3 644.406
S32 1879.63 4938.97
T32 327.401 2047.76
U32 3815.29 3540.86
V32 2934.7 1401.02
W32 1262.62 654.697
X32 3039.38 4300.14
Y32 4181.11 2010.46
Z32 2403.23 4272.86
A33 1786.86 1646.81
B33 4007.42 1930.69
C33 1570.76 1686.09
D33 2173.77 2389.6
E33 1158.92 2344.06
F33 1063.93 3275.05
G33 2034.12 3648.02
H33 4375.24 1784.19
I33 870.669 3548.25
J33 422.712 1081.99
K33 1780.46 4789.89
L33 1268.15 3594.58
M33 585.552 4144.08
N33 363.424 1403.64
O33 66.5367 2448.15
P33 3076.87 3494.88
Q33 765.099 2234.82
R33 3050.44 3958.96
S33 4565.22 2734.53
T33 473.371 2089.89
U33 4461.79 3216.44
V33 2113.5 3088.88
W33 1119.75 815.891
X33 1762.9 1101.67
Y33 1598.83 4905.44
Z33 4623.59 4824.64
A34 4940.73 3056.77
B34 1768.23 923.528
C34 3483.31 3063.12
D34 3220.07 800.527
E34 878.1 2051.82
F34 286.518 2925.62
G34 3861.33 3067.75
H34 4495.65 1004.99
I34 3747.91 4637.61
J34 3403.82 665.296
K34 3613.05 1783.4
L34 325.038 589.693
M34 4376.21 2654.96
N34 4612.68 1632.6
O34 1161.76 3481.54
P34 4433.81 252.076
Q34 1155.7 2540.72
R34 2942.03 3032.45
S34 1055.18 3322.39
T34 2031.23 1207.93
U34 465.357 498.268
V34 3830.86 369.219
W34 3065.53 966.429
X34 2113.29 2838.27
Y34 1013.58 2029.81
Z34 3645.29 1551.14
A35 4099.6 1635.55
B35 4637.96 3665.32
C35 113.551 0.575709
D35 4152.29 733.079
E35 3821.41 467.15
F35 2372.35 2813.39
G35 1687.16 956.551
H35 3981.19 3265.07
I35 3941.13 3116.42
J35 3725.13 384.241
K35 1617.13 169.832
L35 4453.38 3827.98
M35 4513.03 2137.2
N35 3497.58 3924.21
O35 2154.23 4929.3
P35 2945.69 4859.97
Q35 4757.38 4563.95
R35 868.799 839.334
S35 3297.77 3128.01
T35 222.696 583.524
U35 2678.06 2551.55
V35 2140.27 2518.59
W35 784.374 3760.94
X35 2421.9 691.588
Y35 4974.27 184.488
Z35 2326.21 3453.75
A36 1276.41 2986.38
B36 784.909 1987.14
C36 4917.09 996.25
D36 487.219 2229.53
E36 2940.63 4699.36
F36 3443.51 411.296
G36 3182.82 133.915
H36 4878.18 3000.94
I36 3631.75 956.086
J36 4388.18 3074.23
K36 1.49611 1311.83
L36 6.67086 1127.54
M36 4184.86 2610.5
N36 2848.7 4837.86
O36 3389.3 1469.93
P36 3932.35 3932.1
Q36 807.601 620.177
R36 2867.66 2525.23
S36 4133.33 1809.89
T36 3682.78 1041.28
U36 4386.21 685.017
V36 3050.46 831.375
W36 416.676 3780.31
X36 4847.74 2740.61
Y36 173.182 4472.69
Z36 4645.41 2004.59
A37 946.536 4185.08
B37 3325.22 4568.36
C37 2566.19 3904.43
D37 3360.38 4057.25
E37 787.653 1857.39
F37 3434.58 1818.47
G37 3085.92 3132.8
H37 3941.05 2074.31
I37 4841.06 4365.2
J37 260.28 2508.7
K37 879.876 1370.6
L37 2374.61 1916.19
M37 1181.8 39.8924
N37 2816.22 3911.53
O37 3432.41 3264.91
P37 3796.73 3831.95
Q37 4600.47 3117.95
R37 939.773 1546
S37 4374.17 3139.31
T37 3518.44 4972.91
U37 3718.95 2592.36
V37 3852.04 857.165
W37 2908.55 3608.56
X37 1557.82 3641.69
Y37 4554.36 4624.57
Z37 3425.96 3853.5
A38 2676.01 4364.63
B38 1364.62 3168.25
C38 2700.06 3164.97
D38 1654.96 3600.43
E38 1738 4385.29
F38 1039.46 2975.76
G38 3091.46 2584.95
H38 2806.82 4436.78
I38 1363.69 1654.35
J38 2499.2 1228.2
K38 347.314 352.035
L38 3328.27 2691.82
M38 4882.29 3231.33
N38 2153.32 4850.44
O38 3903.77 3326.93
P38 4585.36 3467.86
Q38 2179.94 3984.19
R38 1001.07 4369.9
S38 729.958 2691.66
T38 1255.56 197.584
U38 264.065 4541.36
V38 4963.48 4235.57
W38 3168.24 2690.84
X38 4409.41 4660.73
Y38 3893.43 4859.84
Z38 524.875 3480.57
A39 2843.01 4406.63
B39 1615.82 3343.72
C39 3438.24 2930.44
D39 4781.49 2619.88
E39 563.896 682.716
F39 2702.1 4863.28
G39 1255.39 3315.6
H39 1991.29 1088.4
I39 493.937 2885
J39 811.694 1672.17
K39 1622.77 1589.12
L39 4449.9 911.738
M39 2492.2 1211.16
N39 1507.98 114.068
O39 4060.14 4248.57
P39 789.643 3943.15
Q39 1112.81 2519.44
R39 3704.08 3536.46
S39 2987.1 707.332
T39 3254.48 3313.25
U39 2837.77 4875.65
V39 1426.29 3010.32
W39 2475.59 1740.83
X39 2652.13 3262.77
Y39 3977.91 4222.41
Z39 4396.22 3771.22
A40 1043.04 3632.74
B40 3296.57 2227.33
C40 139.732 4849.74
D40 834.917 3263.32
E40 3294.86 1536.06
F40 1261.78 1238.57
G40 653.192 2004.7
H40 4764.73 2036.1
I40 472.006 2671.57
J40 4516.36 1895.05
K40 4437.65 1608.94
L40 1981.08 4347.87
M40 2677.63 898.563
N40 1801.98 211.976
O40 1943.75 898.122
P40 2689.39 2916.65
Q40 1082.79 3957.22
R40 227.735 3325.5
S40 1647.66 671.31
T40 4600.98 1525.24
U40 2185.78 1079.77
V40 1858.05 3971.01
W40 1442.64 575.54
X40 3975.69 3550.65
Y40 1270.22 2985.62
Z40 2616.41 446.919
A41 4738.61 4382.51
B41 4197.88 199.818
C41 446.3 960.588
D41 2767.15 880.512
E41 4315.86 4551.86
F41 4794.6 2588.62
G41 2921.07 2417.6
H41 2243.41 2208.26
I41 4269.43 3385.92
J41 929.525 4694.31
K41 2750.37 106.324
L41 1829.59 4722.83
M41 2174.12 373.379
N41 485.525 58.5122
O41 2849.45 3649.01
P41 1840.38 462.938
Q41 21.3447 2605.09
R41 4832.55 4373.69
S41 1433.08 2448.55
T41 2261.74 4127.49
U41 1212.98 1060.4
V41 343.473 716.846
W41 3395.03 320.146
X41 2148.87 1197.66
Y41 4771.61 3439.92
Z41 4711.73 4805.53
A42 4536.44 2296.24
B42 4864.01 4053.57
C42 867.996 1815.52
D42 3390.02 4096.14
E42 4440.58 3838.21
F42 2479.2 4341.72
G42 2329.3 4695.32
H42 2318.82 815.078
I42 321.847 324.776
J42 2435.74 2631.25
K42 2003.34 3721.96
L42 1046.6 457.977
M42 3378.11 4005.49
N42 2740.31 3820.29
O42 1484.65 4082.19
P42 4156.99 2455.4
Q42 52.5802 3700.56
R42 1886.42 2189
S42 794.238 2527.84
T42 4379.37 300.288
U42 3075.57 2505.39
V42 3720.49 1443.62
W42 2494.4 2919.81
X42 4538.97 902.724
Y42 4999.05 1522.64
Z42 2260.14 3232.06
A43 4368.31 2286.15
B43 1401.37 436.607
C43 2707.79 2600.56
D43 1868.11 3144.14
E43 635.416 2037.52
F43 4696.19 2525.23
